,id,date,price,bedrooms,bathrooms,qm_living,qm_lot,floors,waterfront,view,condition,grade,qm_above,qm_basement,yr_built,yr_renovated,zipcode,lat,long,qm_living15,qm_lot15
2280,2558600060,2015-01-23,429500.0,3,2,153.288740245262,675.5852842809365,1.0,0.0,0.0,4,7,114.26978818283168,1,1972,0.0,98034,47.7232,-122.17399999999999,164.43701226309923,675.5852842809365
2281,5017000575,2014-11-24,569000.0,3,2,184.8755109624675,278.7068004459309,1.5,0.0,0.0,3,7,114.26978818283168,1,1908,1970.0,98112,47.6272,-122.29,148.64362690449647,379.041248606466
2282,2796100160,2014-05-20,250000.0,4,2,182.0884429580082,702.3411371237459,1.0,0.0,0.0,5,7,107.76662950575995,1,1978,0.0,98031,47.4081,-122.178,181.1594202898551,702.3411371237459
2283,5470100270,2014-12-09,225000.0,3,1,121.7019695280565,974.6376811594204,1.0,0.0,0.0,4,7,121.7019695280565,0,1969,0.0,98042,47.3682,-122.148,132.85024154589374,897.8075065031587
2284,6112300140,2014-05-14,530000.0,4,2,227.61055369751026,1393.719806763285,1.0,0.0,0.0,5,9,227.61055369751026,0,1974,0.0,98166,47.4268,-122.34299999999999,246.1910070605723,1398.6436269044966
2285,4024101715,2014-09-05,306000.0,3,1,84.54106280193237,804.3478260869566,1.0,0.0,0.0,3,7,84.54106280193237,0,1955,0.0,98155,47.7586,-122.303,108.69565217391306,947.6031215161651
2286,3205100060,2015-04-13,517100.0,3,1,146.78558156819028,902.9171311780009,1.0,0.0,0.0,5,7,146.78558156819028,0,1962,0.0,98056,47.5396,-122.18,163.50798959494614,793.2924563359347
2287,4450700030,2014-08-22,354950.0,3,1,165.36603493125233,900.1300631735415,1.0,0.0,0.0,3,7,104.97956150130064,1,1976,0.0,98072,47.7628,-122.163,154.2177629134151,909.1415830546266
2288,7920100083,2015-04-14,348000.0,3,1,96.61835748792271,169.453734671126,1.0,0.0,0.0,3,6,96.61835748792271,0,1925,0.0,98115,47.6793,-122.3,93.83128948346341,473.80156075808253
2289,1774350160,2014-07-18,522250.0,4,2,217.39130434782612,3864.734299516909,1.0,0.0,0.0,3,8,152.3597175771089,1,1977,0.0,98077,47.7466,-122.07700000000001,217.39130434782612,3247.863247863248
2290,2115510340,2014-06-04,275000.0,3,2,159.79189892233373,813.3593459680417,1.0,0.0,0.0,3,8,92.9022668153103,1,1983,0.0,98023,47.3186,-122.391,159.79189892233373,807.3206986250465
2291,8901000445,2014-12-18,390000.0,3,1,148.64362690449647,969.8996655518396,1.0,0.0,0.0,3,7,148.64362690449647,0,1954,0.0,98125,47.7109,-122.311,148.64362690449647,819.0263842437756
2292,6121800060,2014-09-10,260000.0,3,1,122.6309921962096,905.7971014492755,1.0,0.0,0.0,3,7,122.6309921962096,0,1954,0.0,98148,47.4267,-122.331,142.14046822742478,905.7971014492755
2293,8712100320,2014-07-28,585000.0,5,2,218.32032701597922,388.14567075436645,1.5,0.0,0.0,3,8,141.21144555927165,1,1922,2015.0,98112,47.6388,-122.3,178.37235228539578,388.14567075436645
2294,2979800520,2014-06-03,605000.0,5,2,254.55221107395022,521.7391304347826,1.5,0.0,0.0,5,7,155.1467855815682,1,1925,0.0,98115,47.6866,-122.31700000000001,148.64362690449647,426.6072092159049
2295,2331540070,2014-07-03,342000.0,4,2,213.67521367521368,599.0338164251208,2.0,0.0,0.0,3,8,213.67521367521368,0,2001,0.0,98030,47.3813,-122.204,172.79821627647715,545.5221107395021
2296,6345000160,2014-08-27,900000.0,5,3,404.1248606465998,3453.0843552582687,2.0,0.0,0.0,3,10,274.0616871051654,1,1972,0.0,98005,47.6518,-122.16,304.7194351542178,3867.6142697881833
2297,5126950340,2015-03-30,252000.0,3,1,132.85024154589374,715.3474544778893,1.0,0.0,0.0,4,7,91.0442214790041,1,1981,0.0,98031,47.3993,-122.18299999999999,132.85024154589374,801.2820512820514
2298,5152100160,2015-02-19,357000.0,3,1,222.96544035674472,1301.746562616128,1.0,0.0,0.0,3,9,222.96544035674472,0,1971,0.0,98003,47.3371,-122.325,260.12634708286885,1299.5169082125606
2299,3298201290,2014-12-24,370000.0,3,1,87.32813080639168,734.8569305091045,1.0,0.0,0.0,4,6,87.32813080639168,0,1959,0.0,98008,47.6181,-122.117,92.9022668153103,715.3474544778893
2300,428000055,2015-04-06,322500.0,3,1,94.7603121516165,1254.5522110739503,1.0,0.0,0.0,5,7,94.7603121516165,0,1959,0.0,98056,47.5121,-122.17,103.12151616499443,1036.6034931252323
2301,8698600055,2014-06-20,210000.0,2,2,156.07580824972132,534.7454477889261,2.0,0.0,0.0,4,7,156.07580824972132,0,1910,0.0,98002,47.3065,-122.22200000000001,124.48903753251581,506.0386473429952
2302,3034200885,2014-12-08,290000.0,2,1,124.48903753251581,914.1583054626534,1.0,0.0,0.0,3,7,124.48903753251581,0,1949,0.0,98133,47.7202,-122.339,149.5726495726496,831.3823857302119
2303,2538400060,2014-06-12,860000.0,4,3,367.8929765886288,651.4306949089558,2.0,0.0,0.0,3,10,367.8929765886288,0,2005,0.0,98075,47.5854,-122.08,341.8803418803419,791.7131178000744
2304,3145600045,2015-02-25,302000.0,6+,2,246.1910070605723,429.30137495354893,1.5,0.0,0.0,3,8,246.1910070605723,0,1911,0.0,98118,47.5543,-122.275,152.3597175771089,453.27015979189895
2305,7183000070,2014-08-21,369160.0,4,2,196.95280564845785,899.2939427722038,2.0,0.0,2.0,4,8,196.95280564845785,0,1965,0.0,98003,47.3367,-122.33200000000001,219.2493496841323,896.2281679672985
2306,6788200800,2015-05-07,1190000.0,4,2,264.7714604236344,278.7068004459309,2.5,0.0,0.0,3,9,235.04273504273507,1,2003,0.0,98112,47.6406,-122.304,193.51542177629136,418.06020066889636
2307,824059083,2014-09-02,993000.0,4,2,264.7714604236344,1375.8825715347457,2.0,0.0,0.0,5,8,231.32664437012266,1,1954,0.0,98004,47.5892,-122.20299999999999,225.75250836120404,971.2002972872539
2308,2724069117,2014-11-14,380000.0,6+,2,173.72723894463027,647.4358974358975,1.0,0.0,0.0,4,7,173.72723894463027,0,1968,0.0,98027,47.5342,-122.036,139.35340022296546,647.4358974358975
2309,9157600060,2014-09-10,635000.0,4,2,247.1200297287254,758.082497212932,1.0,0.0,0.0,4,7,128.2051282051282,1,1949,0.0,98177,47.7229,-122.359,154.2177629134151,758.082497212932
2310,943100262,2014-10-30,260000.0,3,1,110.55369751021927,1033.0732069862506,1.0,0.0,0.0,3,6,110.55369751021927,0,1947,0.0,98024,47.5687,-121.898,114.26978818283168,1181.716833890747
2311,3810000465,2014-05-20,243000.0,2,1,164.43701226309923,513.0063173541434,1.5,0.0,0.0,4,7,89.18617614269789,1,1943,0.0,98178,47.4974,-122.23100000000001,170.01114827201786,685.4329245633594
2312,2451000070,2015-04-02,1400000.0,4,2,257.33927907840956,824.8792270531402,2.0,0.0,0.0,3,9,257.33927907840956,0,2001,0.0,98004,47.5831,-122.193,257.33927907840956,825.1579338535861
2313,7640400070,2014-09-15,665000.0,4,2,193.23671497584542,752.5083612040135,1.0,0.0,2.0,5,8,113.34076551467857,1,1952,0.0,98177,47.7228,-122.369,194.16573764399854,752.5083612040135
2314,7732410370,2014-09-09,898000.0,5,2,250.8361204013378,836.1204013377927,2.0,0.0,0.0,5,9,250.8361204013378,0,1987,0.0,98007,47.6599,-122.146,244.33296172426608,836.1204013377927
2315,3253500030,2014-07-25,583000.0,4,2,204.38498699368267,878.2051282051283,1.0,0.0,0.0,5,8,102.19249349684134,1,1955,0.0,98144,47.5744,-122.305,129.13415087328133,497.49163879598666
2316,2128000160,2014-12-04,429000.0,4,1,200.66889632107026,715.3474544778893,2.0,0.0,0.0,2,8,200.66889632107026,0,1977,0.0,98033,47.6976,-122.169,193.23671497584542,715.3474544778893
2317,3764650070,2014-12-16,471000.0,3,2,186.73355629877372,377.0903010033445,2.0,0.0,0.0,3,8,186.73355629877372,0,1998,0.0,98034,47.7317,-122.197,186.73355629877372,536.8821999256783
2318,1118000465,2015-03-12,1810000.0,3,3,351.1705685618729,770.624303232999,2.0,0.0,0.0,3,9,225.75250836120404,1,1951,0.0,98112,47.6394,-122.29,351.1705685618729,847.9189892233371
2319,2622059062,2014-10-15,739500.0,3,3,414.344109996284,4754.459308807135,2.0,0.0,0.0,3,9,414.344109996284,0,2005,0.0,98042,47.3648,-122.14299999999999,248.0490523968785,3616.2207357859534
2320,2211700160,2014-05-12,450000.0,3,1,164.43701226309923,1598.6622073578596,1.0,0.0,0.0,3,8,107.76662950575995,1,1959,0.0,98006,47.5659,-122.117,227.61055369751026,1590.3010033444818
2321,9376301180,2015-04-08,552500.0,3,1,132.85024154589374,464.5113340765515,1.0,0.0,0.0,3,7,132.85024154589374,0,1949,0.0,98117,47.6895,-122.37,112.41174284652547,464.5113340765515
2322,2203500570,2015-02-17,437000.0,4,1,157.9338535860275,988.6659234485322,1.0,0.0,0.0,4,7,78.96692679301376,1,1954,0.0,98006,47.5674,-122.14200000000001,149.5726495726496,1040.5053883314754
2323,3634100030,2015-01-09,270000.0,4,2,170.01114827201786,484.9498327759198,1.5,0.0,0.0,3,7,170.01114827201786,0,1951,0.0,98118,47.5331,-122.27799999999999,163.50798959494614,534.8383500557414
2324,2599200830,2014-07-16,226740.0,3,1,130.99219620958752,817.5399479747307,1.0,0.0,0.0,4,7,130.99219620958752,0,1965,0.0,98092,47.2927,-122.18299999999999,202.52694165737645,939.0561129691565
2325,4140090370,2015-02-18,446500.0,4,2,284.28093645484955,735.7859531772576,1.0,0.0,0.0,3,8,168.15310293571164,0,1974,0.0,98028,47.7675,-122.26100000000001,249.9070977331847,721.5719063545151
2326,2320069083,2014-11-25,283000.0,3,2,169.08212560386474,1399.8513563730955,2.0,0.0,2.0,3,7,141.21144555927165,1,1920,0.0,98022,47.2103,-121.999,138.42437755481234,890.8398364920105
2327,6893300295,2014-07-15,445000.0,4,1,225.75250836120404,1227.3318468970645,1.5,0.0,0.0,4,7,225.75250836120404,0,1909,1978.0,98024,47.5245,-121.926,123.5600148643627,975.4738015607581
2328,7454000030,2014-08-16,250000.0,2,1,68.74767744332962,635.4515050167224,1.0,0.0,0.0,5,6,68.74767744332962,0,1942,0.0,98126,47.5172,-122.375,68.74767744332962,635.4515050167224
2329,7454001090,2015-03-09,307000.0,3,1,71.53474544778894,608.6956521739131,1.0,0.0,0.0,3,6,62.244518766257904,1,1942,0.0,98146,47.5133,-122.37200000000001,85.47008547008548,668.8963210702342
2330,2944500340,2014-07-21,315000.0,4,2,204.38498699368267,797.1014492753624,1.0,0.0,0.0,3,8,172.79821627647715,1,1991,0.0,98023,47.295,-122.37,212.7461910070606,726.1241174284653
2331,2346800270,2015-01-06,555000.0,3,3,271.2746191007061,2144.648829431438,1.5,0.0,2.0,3,7,143.06949089557787,1,1908,0.0,98136,47.5159,-122.395,210.8881456707544,1688.9632107023413
2332,2796100640,2015-04-24,264900.0,4,2,189.520624303233,650.3158677071722,1.0,0.0,0.0,3,7,116.12783351913788,1,1979,0.0,98031,47.4056,-122.176,176.5143069490896,685.4329245633594
2333,993000046,2014-09-22,510000.0,3,2,148.64362690449647,418.98922333704945,1.0,0.0,0.0,3,7,91.9732441471572,1,1978,0.0,98103,47.6939,-122.34,146.78558156819028,423.7272389446303
2334,2333230270,2014-08-14,328000.0,4,2,184.8755109624675,369.751021924935,2.0,0.0,0.0,3,7,184.8755109624675,0,2002,0.0,98058,47.4445,-122.17,184.8755109624675,406.26161278335195
2335,5104510340,2015-05-04,358000.0,4,2,170.01114827201786,678.9297658862877,2.0,0.0,0.0,3,7,170.01114827201786,0,2002,0.0,98038,47.3565,-122.015,170.01114827201786,528.7997027127462
2336,2517000700,2015-04-21,325000.0,3,2,235.97175771088817,395.7636566332219,2.0,0.0,0.0,3,7,235.97175771088817,0,2005,0.0,98042,47.3989,-122.164,203.45596432552955,395.7636566332219
2337,1724069062,2014-07-14,1370000.0,2,3,250.8361204013378,319.95540691192866,3.0,1.0,3.0,3,9,250.8361204013378,0,1990,0.0,98075,47.5684,-122.06,251.76514306949093,319.95540691192866
2338,5556800260,2015-03-05,230000.0,4,2,133.77926421404683,1003.3444816053512,1.0,0.0,0.0,4,7,133.77926421404683,0,1967,0.0,98001,47.3417,-122.28299999999999,110.55369751021927,685.61872909699
2339,2771603610,2015-04-23,545000.0,3,2,143.99851356373097,371.6090672612412,1.0,0.0,0.0,3,7,87.32813080639168,1,1955,0.0,98199,47.6379,-122.387,174.65626161278337,371.6090672612412
2340,3629910240,2014-05-05,705380.0,3,2,231.32664437012266,403.47454477889266,2.0,0.0,0.0,3,9,231.32664437012266,0,2003,0.0,98029,47.5493,-121.993,197.88182831661095,381.4567075436641
2341,5634500036,2014-08-20,459000.0,5,2,246.1910070605723,1206.521739130435,1.0,0.0,0.0,4,7,125.4180602006689,1,1979,0.0,98028,47.7482,-122.244,200.66889632107026,1182.274247491639
2342,2887703066,2014-05-28,815000.0,4,2,185.8045336306206,353.0286138981792,2.0,0.0,0.0,3,8,185.8045336306206,0,2001,0.0,98115,47.6852,-122.311,149.5726495726496,353.0286138981792
2343,3185600055,2014-06-11,495000.0,6+,5+,319.58379784466746,418.06020066889636,2.0,0.0,0.0,3,8,304.7194351542178,1,2007,0.0,98055,47.4871,-122.219,130.06317354143442,510.9624674842067
2344,1421069159,2014-11-10,520000.0,3,2,211.8171683389075,5454.477889260498,2.5,0.0,3.0,3,9,211.8171683389075,0,1987,0.0,98010,47.3053,-122.0,208.10107766629508,2260.4979561501304
2345,476000335,2014-12-17,430000.0,2,1,122.6309921962096,110.9253065774805,3.0,0.0,0.0,3,7,122.6309921962096,0,2001,0.0,98107,47.6704,-122.39,122.6309921962096,116.12783351913788
2346,251300260,2014-05-15,255000.0,4,2,192.30769230769232,724.6376811594204,2.0,0.0,0.0,3,8,192.30769230769232,0,1989,0.0,98003,47.3487,-122.315,181.1594202898551,726.03121516165
2347,2887700140,2014-07-07,588000.0,3,2,172.79821627647715,443.7941285767373,2.0,0.0,0.0,5,7,172.79821627647715,0,1908,0.0,98115,47.6892,-122.311,146.78558156819028,355.072463768116
2348,3298201170,2014-11-10,350000.0,3,1,87.32813080639168,725.6596060943888,1.0,0.0,0.0,3,6,87.32813080639168,0,1959,0.0,98008,47.6195,-122.118,109.62467484206616,695.8379784466741
2349,2024059084,2015-03-13,625000.0,4,2,212.7461910070606,1996.098104793757,1.0,0.0,2.0,5,7,212.7461910070606,0,1963,0.0,98006,47.5515,-122.189,235.97175771088817,1480.490523968785
2350,7229700105,2015-04-24,172500.0,2,2,140.28242289111856,1921.6833890746937,1.0,0.0,0.0,2,6,116.12783351913788,1,1958,0.0,98059,47.481,-122.116,138.42437755481234,2743.1252322556675
2351,2313900560,2014-08-25,554000.0,3,2,170.01114827201786,325.1579338535861,1.5,0.0,0.0,5,7,119.84392419175029,1,1909,0.0,98116,47.573,-122.383,142.14046822742478,371.6090672612412
2352,6192400400,2014-07-28,775000.0,4,2,287.06800445930884,660.7209215904869,2.0,0.0,0.0,3,9,287.06800445930884,0,2001,0.0,98052,47.705,-122.118,283.3519137866964,557.4136008918618
2353,1425069116,2014-11-07,1190000.0,4,3,403.1958379784467,20234.113712374583,2.0,0.0,0.0,3,11,403.1958379784467,0,2003,0.0,98053,47.6471,-122.01299999999999,318.65477517651436,20355.44407283538
2354,3582900200,2014-10-28,618000.0,3,2,297.28725380899294,1178.1865477517651,2.0,0.0,1.0,3,9,297.28725380899294,0,1977,0.0,98028,47.7443,-122.26,267.55852842809367,969.156447417317
2355,243000335,2014-09-29,305000.0,4,1,144.92753623188406,785.0241545893721,1.5,0.0,0.0,4,6,144.92753623188406,0,1954,0.0,98166,47.4552,-122.354,128.2051282051282,752.5083612040135
2356,7760400350,2014-12-05,232000.0,3,2,118.9149015235972,1240.8026755852843,1.0,0.0,0.0,3,7,118.9149015235972,0,1994,0.0,98042,47.3715,-122.074,147.71460423634338,749.8141954663695
2357,128500260,2014-05-08,262000.0,4,2,187.66257896692682,579.3385358602751,2.0,0.0,0.0,3,7,187.66257896692682,0,2002,0.0,98001,47.2796,-122.24700000000001,180.230397621702,471.5719063545151
2358,1697000370,2015-03-25,234000.0,3,1,96.61835748792271,754.5522110739503,1.0,0.0,0.0,5,7,96.61835748792271,0,1971,0.0,98198,47.3731,-122.31200000000001,136.56633221850615,806.0200668896322
2359,8902000267,2015-04-02,500000.0,4,2,209.95912300260127,669.732441471572,1.0,0.0,3.0,3,7,123.5600148643627,1,2002,0.0,98125,47.7088,-122.302,166.29505759940545,1008.9186176142699
2360,1218000030,2014-08-27,278000.0,3,1,79.89594946116686,709.0301003344482,1.0,0.0,0.0,3,6,79.89594946116686,0,1920,0.0,98166,47.4623,-122.345,82.68301746562616,709.0301003344482
2361,6099400140,2014-09-04,230000.0,5,1,178.37235228539578,1768.8591601635082,1.0,0.0,0.0,3,7,107.76662950575995,1,1961,0.0,98168,47.4756,-122.294,178.37235228539578,1070.2341137123747
2362,5710600030,2014-09-22,500000.0,4,1,212.7461910070606,856.0943887030844,1.0,0.0,0.0,5,8,117.98587885544408,1,1969,0.0,98027,47.5328,-122.051,212.7461910070606,947.6031215161651
2363,7304300570,2014-05-19,366500.0,4,2,192.30769230769232,863.9910813823858,1.0,0.0,0.0,5,7,104.05053883314754,1,1945,0.0,98155,47.7416,-122.32,93.83128948346341,771.832032701598
2364,1702901180,2014-06-11,665000.0,6+,3,394.8346339650688,408.76997398736535,2.5,0.0,0.0,4,7,280.5648457822371,1,1902,0.0,98118,47.5584,-122.28299999999999,141.21144555927165,459.866220735786
2365,3508100135,2015-03-16,1100000.0,3,1,206.24303232998886,448.7179487179488,2.0,0.0,3.0,3,9,166.29505759940545,1,1928,0.0,98116,47.5825,-122.4,155.1467855815682,448.7179487179488
2366,4443800030,2014-12-01,575000.0,2,1,170.94017094017096,378.6696395392048,1.0,0.0,0.0,3,8,105.90858416945375,1,1957,0.0,98117,47.6875,-122.39299999999999,143.06949089557787,378.6696395392048
2367,2553300140,2014-11-03,674750.0,4,2,240.61687105165367,906.0758082497214,2.0,0.0,0.0,3,10,240.61687105165367,0,1993,0.0,98075,47.5848,-122.027,260.12634708286885,921.3117800074323
2368,4154300465,2014-09-16,719000.0,5,2,288.92604979561503,569.5837978446675,1.0,0.0,0.0,5,7,144.92753623188406,1,1940,0.0,98118,47.5615,-122.279,159.79189892233373,613.154960981048
2369,3623029045,2014-09-25,482000.0,3,1,241.5458937198068,9809.27164622817,1.0,0.0,0.0,4,7,120.7729468599034,1,1980,0.0,98070,47.4464,-122.49700000000001,180.32329988851728,19364.36269044965
2370,9371700125,2014-05-28,254000.0,2,1,98.47640282422893,760.5908584169455,1.0,0.0,0.0,4,6,98.47640282422893,0,1952,0.0,98133,47.7508,-122.34899999999999,117.05685618729098,760.6837606837607
2371,4443800810,2014-08-19,443725.0,3,1,116.12783351913788,360.460795243404,1.0,0.0,0.0,4,7,69.67670011148273,1,1944,0.0,98117,47.6869,-122.39200000000001,115.19881085098477,360.460795243404
2372,1330900570,2014-11-06,575000.0,4,2,234.11371237458195,3310.665180230398,2.0,0.0,0.0,3,8,234.11371237458195,0,1980,0.0,98053,47.652,-122.031,207.172054998142,3314.1025641025644
2373,4017110200,2015-01-27,469000.0,3,2,192.30769230769232,925.0278706800447,1.0,0.0,0.0,3,8,133.77926421404683,1,1977,0.0,98155,47.7766,-122.277,192.30769230769232,943.701226309922
2374,303000445,2014-05-23,175000.0,2,1,120.7729468599034,4127.740616871052,1.0,0.0,0.0,5,6,120.7729468599034,0,1958,0.0,98001,47.327,-122.26700000000001,136.56633221850615,1379.598662207358
2375,7857003505,2014-09-09,437000.0,5,2,203.45596432552955,772.5752508361205,1.0,0.0,0.0,3,7,129.13415087328133,1,1961,0.0,98108,47.5488,-122.29799999999999,186.73355629877372,772.5752508361205
2376,4027701291,2014-08-20,550000.0,4,3,256.4102564102564,1218.227424749164,1.0,0.0,0.0,4,8,163.50798959494614,1,1974,0.0,98028,47.7669,-122.26799999999999,176.5143069490896,1218.227424749164
2377,3831200200,2015-04-20,172040.0,3,2,158.8628762541806,662.7647714604237,1.0,0.0,0.0,4,7,104.97956150130064,1,1979,0.0,98031,47.3911,-122.191,166.29505759940545,692.5863991081383
2378,4123830070,2014-12-24,363000.0,3,2,162.57896692679304,650.3158677071722,1.0,0.0,0.0,3,8,162.57896692679304,0,1993,0.0,98038,47.3693,-122.041,170.94017094017096,647.4358974358975
2379,8946750140,2015-04-30,282000.0,3,2,144.1843180973616,334.4481605351171,2.0,0.0,0.0,3,7,144.1843180973616,0,2012,0.0,98092,47.3198,-122.178,155.79710144927537,334.4481605351171
2380,7129300400,2014-08-14,400000.0,6+,2,218.32032701597922,608.8814567075437,2.0,0.0,1.0,3,8,185.8045336306206,1,1905,0.0,98178,47.5115,-122.256,144.92753623188406,608.8814567075437
2381,2126059234,2014-09-24,650000.0,5,3,474.7305834262356,930.6949089557786,2.0,0.0,0.0,3,10,357.67372723894465,1,2003,0.0,98034,47.7261,-122.17,166.29505759940545,930.6949089557786
2382,621069074,2014-06-03,365000.0,3,2,159.79189892233373,9282.422891118544,2.0,0.0,0.0,4,7,159.79189892233373,0,1990,0.0,98042,47.3391,-122.09299999999999,124.48903753251581,6798.587885544408
2383,7879600070,2014-10-24,269950.0,4,2,182.0884429580082,671.6833890746935,2.0,0.0,0.0,3,8,182.0884429580082,0,2002,0.0,98023,47.2855,-122.36,171.86919360832405,669.6395392047567
2384,6151800486,2014-07-18,260000.0,2,1,117.98587885544408,1821.0702341137126,1.0,0.0,0.0,3,6,117.98587885544408,0,1977,0.0,98010,47.3375,-122.04799999999999,117.98587885544408,1644.277220364177
2385,8581200160,2014-10-24,193000.0,3,1,109.62467484206616,650.3158677071722,1.0,0.0,0.0,4,7,109.62467484206616,0,1977,0.0,98023,47.2959,-122.37299999999999,151.4306949089558,696.7670011148273
2386,2395710070,2014-07-25,340000.0,4,2,207.172054998142,630.8992939427723,2.0,0.0,0.0,3,8,207.172054998142,0,2005,0.0,98038,47.3769,-122.02799999999999,224.82348569305094,585.0055741360089
2387,6669100070,2014-05-12,900000.0,4,3,436.64065403195843,3568.5618729096996,2.0,0.0,0.0,3,10,317.7257525083612,1,1978,0.0,98005,47.6445,-122.167,338.1642512077295,3304.626532887403
2388,8856920070,2014-10-21,371000.0,3,2,199.73987365291714,776.7558528428094,2.0,0.0,0.0,3,8,199.73987365291714,0,1991,0.0,98058,47.4627,-122.12899999999999,199.73987365291714,870.3084355258269
2389,323089084,2014-08-27,592000.0,3,2,222.96544035674472,7607.952434039391,2.0,0.0,0.0,3,8,222.96544035674472,0,1985,0.0,98045,47.5028,-121.76899999999999,127.27610553697511,3462.467484206615
2390,798000342,2014-08-15,300000.0,3,2,170.01114827201786,1184.5039018952064,2.0,0.0,0.0,3,7,170.01114827201786,0,1991,0.0,98168,47.5003,-122.32799999999999,149.5726495726496,929.022668153103
2391,5104511840,2014-08-27,449950.0,4,3,260.12634708286885,648.17911557042,2.0,0.0,0.0,3,8,260.12634708286885,0,2003,0.0,98038,47.3542,-122.014,260.12634708286885,613.154960981048
2392,5205000400,2014-10-22,299500.0,3,2,194.16573764399854,665.4589371980677,2.0,0.0,0.0,3,8,194.16573764399854,0,1989,0.0,98003,47.2735,-122.295,215.5332590115199,802.1181716833892
2393,8565900160,2015-03-26,995000.0,4,2,217.39130434782612,1245.44778892605,1.0,0.0,0.0,4,9,217.39130434782612,0,1963,0.0,98040,47.5377,-122.221,217.39130434782612,998.0490523968786
2394,4302700445,2014-09-23,335000.0,4,1,155.1467855815682,879.9702712746192,1.0,0.0,0.0,3,7,102.19249349684134,1,1960,0.0,98106,47.5299,-122.35700000000001,100.33444816053513,482.627276105537
2395,2413300240,2014-11-10,280000.0,4,2,184.8755109624675,682.8316610925307,1.0,0.0,0.0,4,8,109.62467484206616,1,1978,0.0,98003,47.3258,-122.32799999999999,188.5916016350799,669.8253437383872
2396,9477201620,2014-05-16,446000.0,4,2,210.8881456707544,724.6376811594204,1.0,0.0,0.0,3,7,119.84392419175029,1,1977,0.0,98034,47.7278,-122.19200000000001,137.49535488665924,676.328502415459
2397,3395000070,2014-09-27,1540000.0,4,2,456.1501300631736,1406.4474173169826,1.0,0.0,0.0,4,10,237.8298030471944,1,1964,0.0,98004,47.6444,-122.22,369.751021924935,1406.4474173169826
2398,3336000791,2015-04-07,325000.0,3,1,88.2571534745448,418.06020066889636,1.0,0.0,0.0,4,6,88.2571534745448,0,1943,0.0,98118,47.5273,-122.265,105.90858416945375,418.06020066889636
2399,1087700030,2014-06-19,450000.0,3,1,149.5726495726496,1040.5053883314754,1.0,0.0,0.0,3,7,149.5726495726496,0,1955,0.0,98033,47.6641,-122.176,149.5726495726496,1040.5053883314754
2400,8856970570,2014-10-27,322500.0,4,2,180.230397621702,660.2564102564103,2.0,0.0,0.0,3,7,180.230397621702,0,2000,0.0,98038,47.3843,-122.03200000000001,171.86919360832405,530.0074321813453
2401,2206700295,2014-09-15,453000.0,3,1,112.41174284652547,880.0631735414345,1.0,0.0,0.0,5,7,112.41174284652547,0,1955,0.0,98006,47.5637,-122.139,157.9338535860275,1065.1244890375326
2402,293910030,2014-10-08,655000.0,4,2,238.75882571534748,409.8848011891491,2.0,0.0,0.0,3,9,238.75882571534748,0,2001,0.0,98034,47.7076,-122.23200000000001,228.53957636566335,508.17539947974734
2403,9547205660,2015-05-04,603000.0,3,2,157.9338535860275,260.12634708286885,2.0,0.0,0.0,5,7,106.83760683760684,1,1926,0.0,98115,47.6819,-122.311,139.35340022296546,315.867707172055
2404,8856004400,2014-09-02,235000.0,4,1,149.5726495726496,2229.6544035674474,1.5,0.0,0.0,3,6,149.5726495726496,0,1947,0.0,98001,47.2751,-122.25200000000001,117.98587885544408,891.8617614269789
2405,3888100128,2014-07-28,968933.0,4,3,382.75733927907845,678.5581568190264,2.0,0.0,0.0,3,11,285.20995912300265,1,2006,0.0,98033,47.681000000000004,-122.167,229.46859903381645,891.8617614269789
2406,8562900240,2014-11-14,1020000.0,3,3,267.55852842809367,1053.5117056856188,1.0,0.0,0.0,3,8,157.00483091787441,1,1980,0.0,98074,47.6113,-122.05799999999999,235.04273504273507,1053.5117056856188
2407,1088000030,2014-12-03,435000.0,4,2,184.8755109624675,794.1285767372725,2.0,0.0,0.0,3,8,184.8755109624675,0,1973,0.0,98033,47.667,-122.178,215.5332590115199,829.2456335934597
2408,1545800640,2014-06-18,242000.0,3,2,117.05685618729098,751.7651430694909,1.0,0.0,0.0,3,7,117.05685618729098,0,1986,0.0,98038,47.3635,-122.054,181.1594202898551,751.7651430694909
2409,3020079078,2014-10-27,487000.0,6+,3,441.2857673727239,23095.50353028614,2.0,0.0,0.0,4,8,441.2857673727239,0,1947,0.0,98022,47.1879,-121.973,207.172054998142,28949.275362318844
2410,11520640,2014-08-01,810000.0,4,2,279.635823114084,970.8286882199926,2.0,0.0,0.0,3,9,279.635823114084,0,1996,0.0,98052,47.6979,-122.11200000000001,279.635823114084,978.2608695652175
2411,3407700046,2014-06-24,625000.0,3,2,223.89446302489782,5952.526941657377,1.0,0.0,0.0,4,8,169.08212560386474,1,1976,0.0,98072,47.7457,-122.141,276.8487551096247,4529.91452991453
2412,7696600240,2014-10-23,165000.0,3,1,118.9149015235972,719.2493496841323,1.0,0.0,0.0,3,7,118.9149015235972,0,1973,0.0,98001,47.3323,-122.27600000000001,145.48494983277592,714.975845410628
2413,3904100106,2015-04-27,335000.0,3,1,215.5332590115199,627.0903010033445,1.0,0.0,0.0,3,7,107.76662950575995,1,1960,0.0,98118,47.5327,-122.27600000000001,114.26978818283168,564.3812709030101
